Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0,71,71,71,,,,,,,,,532.0696616439964,None,2.0,13.547233199999027,532.0696616439964,None,532.0696616439964,None,532.0696616439964,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0,72,72,72,,,,,,,,,546.7247520519959,None,2.0,5.735080185004335,546.7247520519959,None,546.7247520519959,None,546.7247520519959,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0,73,73,73,,,,,,,,,552.9270309399944,None,1.0,3.9826865189970704,552.9270309399944,None,552.9270309399944,None,552.9270309399944,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0,74,74,74,,,,,,,,,557.7626474719946,None,1.0,1.704116425004031,557.7626474719946,None,557.7626474719946,None,557.7626474719946,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0,75,75,75,,,,,,,,,560.3470090849951,None,4.0,8.235221132003062,560.3470090849951,None,560.3470090849951,None,560.3470090849951,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 77,layer6-8_O6_to_T2.jpg,layer6-8/layer6-8_O6_to_T2.jpg,OT,layer6-8,0,76,76,76,,,,,,,,,568.9324217049943,None,4.0,5.184175488997425,568.9324217049943,None,568.9324217049943,None,568.9324217049943,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 78,layer9-17_T4_to_T5.jpg,layer9-17/layer9-17_T4_to_T5.jpg,TT,layer9-17,0,77,77,77,,,,,,,,,574.9501020509997,None,2.0,2.0675904039962916,574.9501020509997,None,574.9501020509997,None,574.9501020509997,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 79,layer0-5_T2_to_T4.jpg,layer0-5/layer0-5_T2_to_T4.jpg,TT,layer0-5,0,78,78,78,,,,,,,,,577.317941759,None,1.0,4.117230442003347,577.317941759,None,577.317941759,None,577.317941759,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 80,layer0-5_T2_to_T8.jpg,layer0-5/layer0-5_T2_to_T8.jpg,TT,layer0-5,0,79,79,79,,,,,,,,,581.751837592994,None,1.0,2.6787595670029987,581.751837592994,None,581.751837592994,None,581.751837592994,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 81,layer9-17_T3_to_T9.jpg,layer9-17/layer9-17_T3_to_T9.jpg,TT,layer9-17,0,80,80,80,,,,,,,,,585.3030173089937,None,2.0,4.977310865004256,585.3030173089937,None,585.3030173089937,None,585.3030173089937,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
